Critic,Movie,Year,Recommends
Melanie McFarland,Undercover Brother,2002,1
Melanie McFarland,Star Wars: Episode II - Attack of the Clones,2002,0
Melanie McFarland,Nine Queens (Nueve reinas),2002,1
Melanie McFarland,The Independent,2001,1
Melanie McFarland,Dogtown and Z-Boys,2001,1
Melanie McFarland,Jason X,2002,0
Melanie McFarland,The Other Side of Heaven,2001,0
Melanie McFarland,Escaflowne: The Movie,2000,1
Melanie McFarland,The Rookie,2002,1
Melanie McFarland,Blade II,2002,0
Melanie McFarland,Sorority Boys,2002,0
Melanie McFarland,Resident Evil,2002,1
Melanie McFarland,Scratch,2002,1
Melanie McFarland,Queen of the Damned,2002,0
Melanie McFarland,Return to Never Land,2002,0
Melanie McFarland,Big Fat Liar,2002,0
Melanie McFarland,Taliesin Jones,2002,1
Melanie McFarland,Kung Pow! Enter the Fist,2002,0
Melanie McFarland,Metropolis,2002,1
Ryan McGee,Weight of the Nation,2012,1
Hannah McGill,Shoplifters (Manbiki kazoku),2018,1
Hannah McGill,What Richard Did,2013,0
Hannah McGill,Le Havre,2011,1
Hannah McGill,Montparnasse Bienvenue (Jeune femme),2017,1
Hannah McGill,Gook,2017,1
Hannah McGill,The Prince of Nothingwood,2017,1
Hannah McGill,Menashe,2017,1
Hannah McGill,Beach Rats,2017,1
Hannah McGill,Bitch,2017,1
Hannah McGill,Quest,2017,1
Hannah McGill,In Syria (Insyriated),2017,1
Hannah McGill,Goon: Last of the Enforcers,2017,1
Hannah McGill,Edith Walks,2017,1
Hannah McGill,My Life as a Zucchini (Ma vie de courgette),2017,1
Hannah McGill,The Shepherd (El pastor),2016,1
Hannah McGill,I Am Not Madame Bovary,2016,1
Hannah McGill,Inversion (Varoonegi),2017,1
Hannah McGill,Harmonium (Fuchi ni tatsu),2017,1
Hannah McGill,The Happiest Day in the Life of Olli Mäki (Hymyilevä mies),2017,1
Hannah McGill,The Transfiguration,2017,1
Hannah McGill,Cameraperson,2016,1
Hannah McGill,Endless Poetry (Poesía Sin Fin),2017,1
Hannah McGill,"Life, Animated",2016,1
Hannah McGill,The Unknown Girl (La fille inconnue),2017,1
Hannah McGill,Francofonia,2016,1
Hannah McGill,16 Years Till Summer,2015,1
Hannah McGill,Sonita,2015,1
Hannah McGill,Kate Plays Christine,2016,1
Hannah McGill,Valley Of Love,2016,1
Hannah McGill,Author: The JT LeRoy Story,2016,1
Hannah McGill,Pale Star,2016,1
Hannah McGill,Kids in Love,2016,0
Hannah McGill,The Fundamentals of Caring,2016,1
Hannah McGill,In the Fog,2013,1
Hannah McGill,Versus: The Life and Films of Ken Loach,2016,1
Hannah McGill,The Last Man On The Moon,2016,1
Hannah McGill,King Jack,2016,1
Hannah McGill,Swung,2015,1
Hannah McGill,Closer To The Moon,2015,0
Hannah McGill,Brand: A Second Coming,2015,1
Hannah McGill,Howl,2015,1
Hannah McGill,Just Jim,2015,1
Hannah McGill,52 Tuesdays,2015,1
Hannah McGill,Welcome to Me,2015,0
Hannah McGill,Last Days In The Desert,2016,1
Hannah McGill,The Hallow (The Woods),2015,1
Hannah McGill,Cop Car,2015,1
Hannah McGill,Spring,2015,1
Hannah McGill,We Are Monster,2015,1
Hannah McGill,Kidnapping Mr. Heineken,2015,0
Dave McGinn,Take Every Wave: The Life of Laird Hamilton,2017,1
Dave McGinn,Rebel in the Rye,2017,0
Dave McGinn,Gutland,2017,1
Dave McGinn,"Never Steady, Never Still",2018,1
Dave McGinn,You Disappear (Du forsvinder),2017,0
Dave McGinn,Blood Honey,2018,0
Dave McGinn,The Only Living Boy in New York,2017,0
Dave McGinn,Patti Cake$,2017,1
Dave McGinn,Integral Man,2016,1
Dave McGinn,47 Meters Down,2017,0
Dave McGinn,Bang Bang Baby,2014,1
Dave McGinn,I Am Big Bird: The Caroll Spinney Story,2015,1
Dave McGinn,Dawn Of The Planet Of The Apes,2014,1
Dave McGinn,Transformers: Age of Extinction,2014,0
Dave McGinn,Supermensch: The Legend of Shep Gordon,2014,0
Dave McGinn,A Million Ways to Die in the West,2014,0
Dave McGinn,Fed Up,2014,1
Dave McGinn,Draft Day,2014,0
Dave McGinn,Non-Stop,2014,0
Dave McGinn,Rush,2013,1
Dave McGinn,Thor: The Dark World,2013,1
Dave McGinn,Dear Mr. Watterson,2013,1
Dave McGinn,When Jews Were Funny,2013,1
Dave McGinn,Man of Tai Chi,2013,0
Dave McGinn,Jackass Presents: Bad Grandpa,2013,0
Dave McGinn,Cottage Country,2013,0
Dave McGinn,Design Is One: The Vignellis,2013,0
Dave McGinn,Machete Kills,2013,0
Dave McGinn,After Tiller,2013,1
Dave McGinn,Salinger,2013,1
Dave McGinn,A People Uncounted,2014,1
Dave McGinn,Epic,2013,0
Dave McGinn,Peeples,2013,0
Dave McGinn,Paris Manhattan,2013,0
Dave McGinn,Wreck-it Ralph,2012,1
Dave McGinn,The Prodigies,2010,0
Dave McGinn,New Year's Eve,2011,0
Dave McGinn,A Very Harold & Kumar Christmas,2011,1
Dave McGinn,Afghan Luke,2011,0
Dave McGinn,Starbuck,2013,1
Dave McGinn,Machine Gun Preacher,2011,0
Dave McGinn,Another Earth,2011,1
Dave McGinn,Bugs!,2003,0
Dave McGinn,Bunraku,2011,1
Joe McGovern,Rampage,2018,1
Joe McGovern,Unsane,2018,1
Joe McGovern,Game Night,2018,0
Joe McGovern,Loving Vincent,2017,1
Joe McGovern,The Only Living Boy in New York,2017,0
Joe McGovern,Whose Streets?,2017,1
Joe McGovern,The Glass Castle,2017,0
Joe McGovern,The Book of Henry,2017,0
Joe McGovern,Beatriz at Dinner,2017,1
Joe McGovern,Chuck,2017,1
Joe McGovern,3 Generations,2017,0
Joe McGovern,Song to Song,2017,0
Joe McGovern,My Scientology Movie,2017,1
Joe McGovern,The Last Word,2017,0
Joe McGovern,Land of Mine (Under Sandet),2017,0
Joe McGovern,Trumped: Inside the Greatest Political Upset of All Time,2017,0
Joe McGovern,The Salesman (Forushande),2017,1
Joe McGovern,The Red Turtle (La tortue rouge),2017,1
Joe McGovern,Patriots Day,2017,1
Joe McGovern,Neruda,2016,1
Joe McGovern,All We Had,2016,0
Joe McGovern,Billy Lynn's Long Halftime Walk,2016,0
Joe McGovern,In a Valley of Violence,2016,1
Joe McGovern,13th,2016,1
Joe McGovern,Goat,2016,1
Joe McGovern,Queen of Katwe,2016,0
Joe McGovern,Operation Avalanche,2016,0
Joe McGovern,Command and Control,2016,1
Joe McGovern,A Tale of Love and Darkness,2016,1
Joe McGovern,Ben-Hur,2016,0
Joe McGovern,Anthropoid,2016,1
Joe McGovern,Indignation,2016,1
Joe McGovern,Men Go To Battle,2016,1
Joe McGovern,Our Little Sister (Umimachi Diary),2016,0
Joe McGovern,"Life, Animated",2016,1
Joe McGovern,Free State of Jones,2016,0
Joe McGovern,The Witness,2016,1
Joe McGovern,Sunset Song,2016,1
Joe McGovern,Confirmation,2016,1
Joe McGovern,Criminal,2016,0
Joe McGovern,Mapplethorpe: Look at the Pictures,2016,1
Joe McGovern,Remember,2016,0
Joe McGovern,The Wave (Bolgen),2016,0
Joe McGovern,Eddie The Eagle,2016,1
Joe McGovern,A War (Krigen),2016,0
Joe McGovern,Rams (Hrútar),2016,1
Joe McGovern,Misconduct,2016,0
Joe McGovern,Chi-Raq,2015,1
Joe McGovern,Trumbo,2015,0
Joe McGovern,The Peanuts Movie,2015,0
Mike McGranaghan,Instant Family,2018,1
Mike McGranaghan,The Clovehitch Killer,2018,1
Mike McGranaghan,Overlord,2018,1
Mike McGranaghan,Welcome to Mercy,2018,1
Mike McGranaghan,Bohemian Rhapsody,2018,1
Mike McGranaghan,Hunter Killer,2018,0
Mike McGranaghan,Creepshow,1982,1
Mike McGranaghan,Bullitt County,2018,1
Mike McGranaghan,Halloween,2018,1
Mike McGranaghan,The Wife,2018,1
Mike McGranaghan,All About Nina,2018,0
Mike McGranaghan,First Man,2018,1
Mike McGranaghan,Rodents of Unusual Size,2018,1
Mike McGranaghan,Gosnell: The Trial of America's Biggest Serial Killer,2018,1
Mike McGranaghan,Shine,2018,0
Mike McGranaghan,Hell Fest,2018,1
Mike McGranaghan,A Star Is Born,2018,1
Mike McGranaghan,The Predator,2018,1
Mike McGranaghan,Free Solo,2018,1
Mike McGranaghan,The Trump Prophecy,2018,0
Mike McGranaghan,Night School,2018,0
Mike McGranaghan,Summer '03,2018,1
Mike McGranaghan,Little Women,2018,0
Mike McGranaghan,Exorcist II: The Heretic,1977,0
Mike McGranaghan,Fahrenheit 11/9,2018,1
Mike McGranaghan,Science Fair,2018,1
Mike McGranaghan,A Simple Favor,2018,1
Mike McGranaghan,Searching,2018,1
Mike McGranaghan,Ocean's 8,2018,1
Mike McGranaghan,The Seventh Sign,1988,0
Mike McGranaghan,Alpha,2018,0
Mike McGranaghan,I Am Not a Witch,2018,0
Mike McGranaghan,The Nun,2018,0
Mike McGranaghan,Operation Finale,2018,0
Mike McGranaghan,Beautifully Broken,2018,0
Mike McGranaghan,The Happytime Murders,2018,0
Mike McGranaghan,Arizona,2018,1
Mike McGranaghan,The Tingler,1959,1
Mike McGranaghan,An L.A. Minute,2018,0
Mike McGranaghan,Crazy Rich Asians,2018,1
Mike McGranaghan,The Ranger,2018,1
Mike McGranaghan,Return of the Living Dead Part II,1988,0
Mike McGranaghan,The Meg,2018,1
Mike McGranaghan,BlacKkKlansman,2018,1
Mike McGranaghan,Life of the Party,2018,1
Mike McGranaghan,McQueen,2018,1
Mike McGranaghan,The Spy Who Dumped Me,2018,0
Mike McGranaghan,Mission: Impossible - Fallout,2018,1
Mike McGranaghan,Bodied,2018,0
Mike McGranaghan,Puzzle,2018,1
Kenta McGrath,Caniba,2018,0
Kenta McGrath,A Woman Captured,2017,1
Stuart McGurk,Sorry to Bother You,2018,1
Stuart McGurk,Venom,2018,0
Stuart McGurk,Blade Runner 2049,2017,1
Stuart McGurk,Baby Driver,2017,1
Stuart McGurk,Alien: Covenant,2017,1
Stuart McGurk,T2 Trainspotting,2017,0
Stuart McGurk,La La Land,2016,1
Stuart McGurk,The Girl on the Train,2016,0
Stuart McGurk,Interstellar,2014,1
Stuart McGurk,Ong Bak 2,2009,0
Stuart McGurk,Katalin Varga,2009,1
Stuart McGurk,The Vanishing of the Bees,2011,1
Stuart McGurk,Goodbye Solo,2009,1
Stuart McGurk,The Damned United,2009,1
Stuart McGurk,Watchmen,2009,1
Stuart McGurk,The Class,2008,1
Stuart McGurk,Confessions of a Shopaholic,2009,0
Stuart McGurk,Anvil! The Story of Anvil,2009,1
Stuart McGurk,Gran Torino,2009,1
Stuart McGurk,Valkyrie,2008,0
Stuart McGurk,Frost/Nixon,2008,1
Stuart McGurk,Milk,2008,1
Stuart McGurk,The Wrestler,2008,1
Stuart McGurk,Eastern Promises,2007,1
Stuart McGurk,Rendition,2007,1
Stuart McGurk,Blame It on Fidel (La Faute a Fidel),2006,1
Stuart McGurk,Stardust,2007,1
Stuart McGurk,Ratatouille,2007,1
Stuart McGurk,Control,2007,1
Stuart McGurk,The Kingdom,2007,1
Stuart McGurk,1408,2007,1
Stuart McGurk,Sugarhouse,2007,0
Stuart McGurk,Knocked Up,2007,1
Stuart McGurk,The Bourne Ultimatum,2007,1
Stuart McGurk,Rush Hour 3,2007,0
Stuart McGurk,Firehouse Dog,2007,1
Stuart McGurk,The Seventh Seal (Det Sjunde inseglet),1957,1
Stuart McGurk,Coeurs,2007,1
Stuart McGurk,Ghosts of Cité Soleil,2006,1
Stuart McGurk,Harry Potter and the Order of the Phoenix,2007,1
Stuart McGurk,Edmond,2005,0
Stuart McGurk,Shrek the Third,2007,1
Stuart McGurk,Dixie Chicks - Shut Up and Sing,2006,1
Stuart McGurk,Ne le Dis à Personne (Tell No One),2006,1
Stuart McGurk,28 Weeks Later...,2007,1
Stuart McGurk,Fast Food Nation,2006,1
Stuart McGurk,Spider-Man 3,2007,1
Stuart McGurk,Days of Glory,2007,1
Stuart McGurk,Mr. Bean's Holiday,2007,0
Jackson McHenry,Meet the Donors: Does Money Talk?,2016,1
Ross McIndoe,Sicilian Ghost Story,2017,1
Ross McIndoe,Lucky,2017,1
Ross McIndoe,The Breadwinner,2017,1
Ross McIndoe,Grace Jones: Bloodlight and Bami,2018,1
Ross McIndoe,The Party's Just Beginning,2018,1
Ross McIndoe,The Ice King,2017,1
Ross McIndoe,American Assassin,2017,0
Ross McIndoe,The Man with the Iron Heart,2017,1
Ross McIndoe,Blood Simple,1984,1
Ross McIndoe,I Am Not Your Negro,2017,1
Ross McIndoe,Headshot,2017,1
Ross McIndoe,Victoria,2015,1
Ross McIndoe,Bridgend,2016,1
Ross McIndoe,Dheepan,2016,1
Ross McIndoe,The Boy And The Beast (Bakemono No Ko),2016,1
Ross McIndoe,Time Out Of Mind,2015,1
Ross McIndoe,Weepah Way for Now,2015,1
Ross McIndoe,The Quiet Man,1952,1
Ross McIndoe,Straight Outta Compton,2015,1
Ross McIndoe,State of Grace,1990,1
Ross McIndoe,Chappie,2015,0
Ross McIndoe,Jupiter Ascending,2015,0
Ross McIndoe,Thief,1981,1
Ross McIndoe,My Life Directed By Nicolas Winding Refn,2015,1
Ross McIndoe,Stray Dog,2015,1
Ross McIndoe,The Ninth Cloud,2014,1
Ken McIntyre,Father Figures,2017,0
Ken McIntyre,"Roman J. Israel, Esq.",2017,1
Ken McIntyre,"Everything, Everything",2017,0
Ken McIntyre,The Dark Tower,2017,0
Ken McIntyre,Captain Underpants: The First Epic Movie (Captain Underpants),2017,1
Ken McIntyre,Sleepless,2017,1
Ken McIntyre,Table 19,2017,0
Ken McIntyre,Secret in Their Eyes,2015,0
Ken McIntyre,The Forest,2016,0
Ken McIntyre,Jem and the Holograms,2015,0
Ken McIntyre,13 Hours: The Secret Soldiers Of Benghazi,2016,1
Ken McIntyre,Ride Along 2,2016,0
Ken McIntyre,Mike and Dave Need Wedding Dates,2016,0
Ken McIntyre,The Purge: Election Year,2016,1
Ken McIntyre,Bad Moms,2016,0
Ken McIntyre,Norm of the North,2016,1
Ken McIntyre,The Boy,2016,0
Ken McIntyre,Miracles from Heaven,2016,0
Ken McIntyre,Mother's Day,2016,0
Ken McIntyre,The Boss,2016,0
Ken McIntyre,Nine Lives,2016,0
Ken McIntyre,Seventh Son,2015,0
Ken McIntyre,The Wedding Ringer,2015,0
Ken McIntyre,The November Man,2014,0
Ken McIntyre,Space Station 76,2014,1
Ken McIntyre,Teenage Mutant Ninja Turtles,2014,0
Ken McIntyre,The Calling,2014,1
Ken McIntyre,Draft Day,2014,0
Ken McIntyre,The Giver,2014,0
Ken McIntyre,Think Like a Man Too,2014,0
Ken McIntyre,Sex Tape,2014,0
Ken McIntyre,Deliver Us from Evil,2014,0
Ken McIntyre,Branded to Kill,1967,1
Ken McIntyre,A Haunted House 2,2014,0
Ken McIntyre,3 Days To Kill,2014,0
Ken McIntyre,Pompeii,2014,0
Ken McIntyre,The Legend of Hercules,2014,0
Ken McIntyre,About Last Night,2014,0
Ken McIntyre,The Invisible War,2012,1
Ken McIntyre,Escape From Planet Earth,2013,0
Ken McIntyre,Ride Along,2014,0
Ken McIntyre,Fonzy,2014,1
Ken McIntyre,After Tiller,2013,1
Ken McIntyre,Bounty Killer,2013,1
Ken McIntyre,Black Nativity,2013,1
Ken McIntyre,Getaway,2013,0
Ken McIntyre,Battle of the Year,2013,0
Ken McIntyre,Turbo,2013,1
Ken McIntyre,Baggage Claim,2013,0
Ken McIntyre,R.I.P.D.,2013,0
Sarah McIntyre,Rosie,2018,1
Sarah McIntyre,Venom,2018,1
Sarah McIntyre,Mile 22,2018,0
Sarah McIntyre,Luis and The Aliens,2018,0
Sarah McIntyre,Hotel Artemis,2018,1
Sarah McIntyre,First Reformed,2018,1
Sarah McIntyre,Leave No Trace,2018,1
Sarah McIntyre,In the Fade (Aus dem Nichts),2017,1
Sarah McIntyre,Citizen Lane,2018,1
Sarah McIntyre,Deadpool 2,2018,1
Sarah McIntyre,Solo: A Star Wars Story,2018,1
Sarah McIntyre,Gringo,2018,0
Sarah McIntyre,Downsizing,2017,1
Sarah McIntyre,Coco,2017,1
Sarah McIntyre,Pitch Perfect 3,2017,1
Sarah McIntyre,Jumanji: Welcome to the Jungle,2017,1
Sarah McIntyre,The Man Who Invented Christmas,2017,1
Sarah McIntyre,Goodbye Christopher Robin,2017,0
Sarah McIntyre,The Hitman's Bodyguard,2017,0
Sarah McIntyre,"Everything, Everything",2017,1
Sarah McIntyre,Dunkirk,2017,1
Sarah McIntyre,The Beguiled,2017,1
Sarah McIntyre,Halal Daddy,2017,1
Sarah McIntyre,The Shack,2017,0
Sarah McIntyre,Baywatch,2017,0
Sarah McIntyre,King Arthur: Legend Of The Sword,2017,0
Sarah McIntyre,Kong: Skull Island,2017,1
Sarah McIntyre,Moonlight,2016,1
Sarah McIntyre,Billy Lynn's Long Halftime Walk,2016,0
Sarah McIntyre,Lion,2016,1
Sarah McIntyre,Manchester by the Sea,2016,1
Sarah McIntyre,Silence,2017,1
Sarah McIntyre,Collateral Beauty,2016,1
Sarah McIntyre,Why Him?,2016,0
Sarah McIntyre,A Street Cat Named Bob,2016,1
Sarah McIntyre,Queen of Katwe,2016,1
Sarah McIntyre,Inferno,2016,1
Sarah McIntyre,Storks,2016,1
Sarah McIntyre,War Dogs,2016,1
Sarah McIntyre,The Forest,2016,0
Sarah McIntyre,Carol,2015,1
Sarah McIntyre,The Dressmaker,2016,0
Sarah McIntyre,Knight of Cups,2016,0
Sarah McIntyre,Friend Request,2017,1
Sarah McIntyre,Love & Friendship,2016,1
Sarah McIntyre,Warcraft,2016,0
Sarah McIntyre,Ice Age: Collision Course,2016,0
Sarah McIntyre,Captain America: Civil War,2016,1
Alastair McKay,They Shall Not Grow Old,2018,1
Alastair McKay,The Fires that Foretold Grenfell,2018,1
Alastair McKay,The Bank That Almost Broke Britain,2018,0
Alastair McKay,Queen of the World,2018,0
Alastair McKay,Duran Duran: There's Something You Should Know,2018,1
Alastair McKay,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,2018,1
Alastair McKay,Elvis Presley: The Searcher,2018,1
Alastair McKay,The Darjeeling Limited,2007,0
Alastair McKay,The Illusionist (L'illusionniste),2010,1
Alastair McKay,The Brothers Bloom,2009,1
Alastair McKay,The Ghost Writer,2010,0
Alastair McKay,Kick-Ass,2010,1
Alastair McKay,Crazy Heart,2009,1
Alastair McKay,The Limits of Control,2009,1
Alastair McKay,Fish Tank,2010,1
Alastair McKay,District 9,2009,0
Alastair McKay,500 Days of Summer,2009,1
Alastair McKay,Telstar (Telstar: The Joe Meek Story),2009,1
Alastair McKay,Sounds Like Teen Spirit,2009,1
Brent McKnight,The Hate U Give,2018,1
Brent McKnight,Smallfoot,2018,1
Brent McKnight,Leave No Trace,2018,1
Brent McKnight,Supa Modo,2018,1
Brent McKnight,Naples in Veils (Napoli velata),2017,1
Brent McKnight,Doubtful,2018,1
Brent McKnight,C'est la vie (Le sens de la fête),2017,1
Brent McKnight,Ruin Me,2018,1
Brent McKnight,Killing Jesus (Matar a Jesús),2017,1
Brent McKnight,Bodied,2018,1
Brent McKnight,We the Animals,2018,1
Brent McKnight,Three Identical Strangers,2018,1
Brent McKnight,Revenge,2018,1
Brent McKnight,Marlina the Murderer in Four Acts,2018,1
Brent McKnight,The Guilty (Den skyldige),2018,1
Brent McKnight,Breath,2018,1
Brent McKnight,Blindspotting,2018,1
Brent McKnight,Insidious: The Last Key,2018,0
Brent McKnight,Happy Death Day,2017,1
Brent McKnight,Joe Dirt 2: Beautiful Loser,2015,0
Brent McKnight,The Landing,2017,1
Brent McKnight,Knife in the Clear Water (Qingshui li de daozi),2016,1
Brent McKnight,The Oath,2016,1
Brent McKnight,The Death and Life of Marsha P. Johnson,2017,1
Brent McKnight,American Folk,2018,1
Brent McKnight,Finding Kukan,2016,1
Brent McKnight,Band Aid,2017,1
Brent McKnight,Angry Inuk,2016,1
Brent McKnight,Struggle for Life (La loi de la jungle),2016,0
Brent McKnight,Backpack Full of Cash,2016,1
Brent McKnight,Weirdos,2016,1
Brent McKnight,Pyromaniac (Pyromanen),2016,1
Brent McKnight,Moka,2017,1
Brent McKnight,Hello Destroyer,2016,1
Brent McKnight,Afterimage (Powidoki),2017,1
Brent McKnight,City of Ghosts,2017,1
Brent McKnight,Criminal,2016,0
Brent McKnight,Risen,2016,0
Brent McKnight,How To Be Single,2016,1
Brent McKnight,The Choice,2016,0
Brent McKnight,The Finest Hours,2016,0
Brent McKnight,Fifty Shades of Black,2016,0
Brent McKnight,Ride Along 2,2016,0
Brent McKnight,The Forest,2016,0
Brent McKnight,Anesthesia,2016,1
Brent McKnight,Point Break,2015,0
Brent McKnight,Macbeth,2015,1
Brent McKnight,Krampus,2015,1
Katherine McLaughlin,Waru,2017,1
Katherine McLaughlin,Bohemian Rhapsody,2018,0
Katherine McLaughlin,All the Gods in the Sky (Tous les dieux du ciel),2018,1
Katherine McLaughlin,Possum,2018,1
Katherine McLaughlin,Assassination Nation,2018,1
Katherine McLaughlin,VS.,2018,1
Katherine McLaughlin,Suspiria,2018,1
Katherine McLaughlin,Jonathan,2018,1
Katherine McLaughlin,Sorry to Bother You,2018,1
Katherine McLaughlin,Goosebumps 2: Haunted Halloween,2018,0
Katherine McLaughlin,Vox Lux,2018,1
Katherine McLaughlin,Destroyer,2018,1
Katherine McLaughlin,Colette,2018,1
Katherine McLaughlin,CAM,2018,1
Katherine McLaughlin,Venom,2018,0
Katherine McLaughlin,Night School,2018,0
Katherine McLaughlin,The House with a Clock in Its Walls,2018,1
Katherine McLaughlin,MATANGI/MAYA/M.I.A.,2018,1
Katherine McLaughlin,The Happytime Murders,2018,1
Katherine McLaughlin,Unfriended: Dark Web,2018,1
Katherine McLaughlin,Marrowbone,2018,1
Katherine McLaughlin,Hotel Artemis,2018,1
Katherine McLaughlin,The First Purge,2018,1
Katherine McLaughlin,Freak Show,2018,1
Katherine McLaughlin,Ocean's 8,2018,1
Katherine McLaughlin,My Friend Dahmer,2017,1
Katherine McLaughlin,Mandy,2018,1
Katherine McLaughlin,"Murder Me, Monster (Muere, monstro, muere)",2018,1
Katherine McLaughlin,Wildlife,2018,1
Katherine McLaughlin,Knife + Heart (Un couteau dans le coeur),2018,1
Katherine McLaughlin,Mirai,2018,1
Katherine McLaughlin,Under the Silver Lake,2019,1
Katherine McLaughlin,The House That Jack Built,2018,0
Katherine McLaughlin,Solo: A Star Wars Story,2018,1
Katherine McLaughlin,BlacKkKlansman,2018,1
Katherine McLaughlin,Third Kind,2018,1
Katherine McLaughlin,Fahrenheit 451,2018,0
Katherine McLaughlin,Border (Gräns),2018,1
Katherine McLaughlin,The Strangers: Prey At Night,2018,0
Katherine McLaughlin,Rampage,2018,1
Katherine McLaughlin,Ghost Stories,2018,1
Katherine McLaughlin,Thoroughbreds,2018,1
Katherine McLaughlin,Blockers,2018,1
Katherine McLaughlin,A Wrinkle in Time,2018,1
Katherine McLaughlin,Ready Player One,2018,1
Katherine McLaughlin,Annihilation,2018,1
Katherine McLaughlin,Custody (Jusqu'à la garde),2018,1
Katherine McLaughlin,Isle of Dogs,2018,1
Katherine McLaughlin,Unsane,2018,1
Katherine McLaughlin,Mary and The Witch's Flower,2018,1
